0.02.864.567 I slot print_timing: id 63 | task 0 | prompt eval time =      17.12 ms /     8 tokens (    2.14 ms per token,   467.37 tokens per second)
0.15.020.373 I slot print_timing: id 15 | task 49 |       total time =   11705.17 ms /  1280 tokens
0.15.020.374 I slot print_timing: id 15 | task 49 |    graphs reused =        247
0.15.020.984 I slot print_timing: id 16 | task 47 | prompt eval time =     232.56 ms /  1024 tokens (    0.23 ms per token,  4403.26 tokens per second)
0.15.020.988 I slot print_timing: id 16 | task 47 |        eval time =   11226.25 ms /   256 tokens (   43.85 ms per token,    22.80 tokens per second)
0.15.020.989 I slot print_timing: id 16 | task 47 |       total time =   11458.81 ms /  1280 tokens
0.15.020.990 I slot print_timing: id 16 | task 47 |    graphs reused =        247
0.15.021.567 I slot print_timing: id 17 | task 48 | prompt eval time =     233.74 ms /  1024 tokens (    0.23 ms per token,  4380.88 tokens per second)
0.15.021.571 I slot print_timing: id 17 | task 48 |        eval time =   11225.37 ms /   256 tokens (   43.85 ms per token,    22.81 tokens per second)
0.15.021.572 I slot print_timing: id 17 | task 48 |       total time =   11459.11 ms /  1280 tokens
0.15.021.573 I slot print_timing: id 17 | task 48 |    graphs reused =        247
0.15.022.132 I slot print_timing: id 18 | task 46 | prompt eval time =     234.88 ms /  1024 tokens (    0.23 ms per token,  4359.67 tokens per second)
0.15.022.135 I slot print_timing: id 18 | task 46 |        eval time =   11224.46 ms /   256 tokens (   43.85 ms per token,    22.81 tokens per second)
0.15.022.136 I slot print_timing: id 18 | task 46 |       total time =   11459.34 ms /  1280 tokens
0.15.022.136 I slot print_timing: id 18 | task 46 |    graphs reused =        247
0.15.022.712 I slot print_timing: id 19 | task 45 | prompt eval time =     235.39 ms /  1024 tokens (    0.23 ms per token,  4350.25 tokens per second)
0.15.022.715 I slot print_timing: id 19 | task 45 |        eval time =   11223.42 ms /   256 tokens (   43.84 ms per token,    22.81 tokens per second)
0.15.022.716 I slot print_timing: id 19 | task 45 |       total time =   11458.81 ms /  1280 tokens
0.15.022.717 I slot print_timing: id 19 | task 45 |    graphs reused =        247
0.15.023.254 I slot print_timing: id 20 | task 44 | prompt eval time =     236.54 ms /  1024 tokens (    0.23 ms per token,  4329.00 tokens per second)
0.15.023.257 I slot print_timing: id 20 | task 44 |        eval time =   11222.52 ms /   256 tokens (   43.84 ms per token,    22.81 tokens per second)
0.15.023.258 I slot print_timing: id 20 | task 44 |       total time =   11459.06 ms /  1280 tokens
0.15.023.258 I slot print_timing: id 20 | task 44 |    graphs reused =        247
0.15.023.826 I slot print_timing: id 21 | task 43 | prompt eval time =     237.71 ms /  1024 tokens (    0.23 ms per token,  4307.77 tokens per second)
0.15.023.829 I slot print_timing: id 21 | task 43 |        eval time =   11221.59 ms /   256 tokens (   43.83 ms per token,    22.81 tokens per second)
0.15.023.830 I slot print_timing: id 21 | task 43 |       total time =   11459.30 ms /  1280 tokens
0.15.023.830 I slot print_timing: id 21 | task 43 |    graphs reused =        247
0.15.024.369 I slot print_timing: id 22 | task 42 | prompt eval time =     238.90 ms /  1024 tokens (    0.23 ms per token,  4286.33 tokens per second)
0.15.024.372 I slot print_timing: id 22 | task 42 |        eval time =   11220.66 ms /   256 tokens (   43.83 ms per token,    22.82 tokens per second)
0.15.024.373 I slot print_timing: id 22 | task 42 |       total time =   11459.56 ms /  1280 tokens
0.15.024.374 I slot print_timing: id 22 | task 42 |    graphs reused =        247
0.15.029.338 I slot print_timing: id 36 | task 28 | n_decoded =    254, tg =  23.62 t/s, tg_3s =  25.92 t/s
0.15.029.677 I slot print_timing: id 37 | task 27 | n_decoded =    254, tg =  23.62 t/s, tg_3s =  25.92 t/s
0.15.030.027 I slot print_timing: id 38 | task 26 | n_decoded =    254, tg =  23.62 t/s, tg_3s =  25.92 t/s
0.15.049.573 I slot print_timing: id 23 | task 41 | prompt eval time =     465.88 ms /  1024 tokens (    0.45 ms per token,  2198.00 tokens per second)
0.15.049.580 I slot print_timing: id 23 | task 41 |        eval time =   11018.56 ms /   256 tokens (   43.04 ms per token,    23.23 tokens per second)
0.15.049.581 I slot print_timing: id 23 | task 41 |       total time =   11484.43 ms /  1280 tokens
0.15.049.582 I slot print_timing: id 23 | task 41 |    graphs reused =        247
0.15.050.138 I slot print_timing: id 24 | task 40 | prompt eval time =     228.41 ms /  1024 tokens (    0.22 ms per token,  4483.09 tokens per second)
0.15.050.142 I slot print_timing: id 24 | task 40 |        eval time =   11017.67 ms /   256 tokens (   43.04 ms per token,    23.24 tokens per second)
0.15.050.143 I slot print_timing: id 24 | task 40 |       total time =   11246.08 ms /  1280 tokens
0.15.050.143 I slot print_timing: id 24 | task 40 |    graphs reused =        247
0.15.050.684 I slot print_timing: id 25 | task 39 | prompt eval time =     229.58 ms /  1024 tokens (    0.22 ms per token,  4460.36 tokens per second)
0.15.050.688 I slot print_timing: id 25 | task 39 |        eval time =   11016.74 ms /   256 tokens (   43.03 ms per token,    23.24 tokens per second)
0.15.050.689 I slot print_timing: id 25 | task 39 |       total time =   11246.31 ms /  1280 tokens
0.15.050.689 I slot print_timing: id 25 | task 39 |    graphs reused =        247
0.15.051.219 I slot print_timing: id 26 | task 38 | prompt eval time =     230.70 ms /  1024 tokens (    0.23 ms per token,  4438.63 tokens per second)
0.15.051.222 I slot print_timing: id 26 | task 38 |        eval time =   11015.81 ms /   256 tokens (   43.03 ms per token,    23.24 tokens per second)
0.15.051.222 I slot print_timing: id 26 | task 38 |       total time =   11246.51 ms /  1280 tokens
0.15.051.223 I slot print_timing: id 26 | task 38 |    graphs reused =        247
0.15.051.763 I slot print_timing: id 27 | task 37 | prompt eval time =     231.99 ms /  1024 tokens (    0.23 ms per token,  4414.02 tokens per second)
0.15.051.766 I slot print_timing: id 27 | task 37 |        eval time =   11014.74 ms /   256 tokens (   43.03 ms per token,    23.24 tokens per second)
0.15.051.767 I slot print_timing: id 27 | task 37 |       total time =   11246.73 ms /  1280 tokens
0.15.051.768 I slot print_timing: id 27 | task 37 |    graphs reused =        247
0.15.052.269 I slot print_timing: id 28 | task 36 | prompt eval time =     233.13 ms /  1024 tokens (    0.23 ms per token,  4392.38 tokens per second)
0.15.052.272 I slot print_timing: id 28 | task 36 |        eval time =   11013.80 ms /   256 tokens (   43.02 ms per token,    23.24 tokens per second)
0.15.052.273 I slot print_timing: id 28 | task 36 |       total time =   11246.93 ms /  1280 tokens
0.15.052.274 I slot print_timing: id 28 | task 36 |    graphs reused =        247
0.15.052.807 I slot print_timing: id 29 | task 35 | prompt eval time =     234.23 ms /  1024 tokens (    0.23 ms per token,  4371.72 tokens per second)
0.15.052.810 I slot print_timing: id 29 | task 35 |        eval time =   11012.89 ms /   256 tokens (   43.02 ms per token,    23.25 tokens per second)
0.15.052.810 I slot print_timing: id 29 | task 35 |       total time =   11247.13 ms /  1280 tokens
0.15.052.811 I slot print_timing: id 29 | task 35 |    graphs reused =        247
0.15.053.308 I slot print_timing: id 30 | task 34 | prompt eval time =     235.38 ms /  1024 tokens (    0.23 ms per token,  4350.34 tokens per second)
0.15.053.311 I slot print_timing: id 30 | task 34 |        eval time =   11011.95 ms /   256 tokens (   43.02 ms per token,    23.25 tokens per second)
0.15.053.311 I slot print_timing: id 30 | task 34 |       total time =   11247.33 ms /  1280 tokens
0.15.053.312 I slot print_timing: id 30 | task 34 |    graphs reused =        247
0.15.056.391 I slot print_timing: id 39 | task 25 | n_decoded =    254, tg =  24.08 t/s, tg_3s =  26.00 t/s
0.15.056.719 I slot print_timing: id 40 | task 24 | n_decoded =    254, tg =  24.09 t/s, tg_3s =  26.00 t/s
0.15.074.479 I slot print_timing: id 31 | task 32 | prompt eval time =     461.09 ms /  1024 tokens (    0.45 ms per token,  2220.84 tokens per second)
0.15.074.484 I slot print_timing: id 31 | task 32 |        eval time =   10807.08 ms /   256 tokens (   42.22 ms per token,    23.69 tokens per second)
0.15.074.485 I slot print_timing: id 31 | task 32 |       total time =   11268.17 ms /  1280 tokens
0.15.074.486 I slot print_timing: id 31 | task 32 |    graphs reused =        247
0.15.075.005 I slot print_timing: id 32 | task 33 | prompt eval time =     227.18 ms /  1024 tokens (    0.22 ms per token,  4507.40 tokens per second)
0.15.075.008 I slot print_timing: id 32 | task 33 |        eval time =   10806.12 ms /   256 tokens (   42.21 ms per token,    23.69 tokens per second)
0.15.075.009 I slot print_timing: id 32 | task 33 |       total time =   11033.30 ms /  1280 tokens
0.15.075.009 I slot print_timing: id 32 | task 33 |    graphs reused =        247
0.15.075.525 I slot print_timing: id 33 | task 31 | prompt eval time =     228.36 ms /  1024 tokens (    0.22 ms per token,  4484.11 tokens per second)
0.15.075.528 I slot print_timing: id 33 | task 31 |        eval time =   10805.14 ms /   256 tokens (   42.21 ms per token,    23.69 tokens per second)
0.15.075.529 I slot print_timing: id 33 | task 31 |       total time =   11033.50 ms /  1280 tokens
0.15.075.529 I slot print_timing: id 33 | task 31 |    graphs reused =        247
0.15.076.030 I slot print_timing: id 34 | task 30 | prompt eval time =     229.57 ms /  1024 tokens (    0.22 ms per token,  4460.42 tokens per second)
0.15.076.033 I slot print_timing: id 34 | task 30 |        eval time =   10804.13 ms /   256 tokens (   42.20 ms per token,    23.69 tokens per second)
0.15.076.034 I slot print_timing: id 34 | task 30 |       total time =   11033.70 ms /  1280 tokens
0.15.076.034 I slot print_timing: id 34 | task 30 |    graphs reused =        247
0.15.076.542 I slot print_timing: id 35 | task 29 | prompt eval time =     230.93 ms /  1024 tokens (    0.23 ms per token,  4434.21 tokens per second)
0.15.076.545 I slot print_timing: id 35 | task 29 |        eval time =   10802.97 ms /   256 tokens (   42.20 ms per token,    23.70 tokens per second)
0.15.076.546 I slot print_timing: id 35 | task 29 |       total time =   11033.90 ms /  1280 tokens
0.15.076.547 I slot print_timing: id 35 | task 29 |    graphs reused =        247
0.15.077.010 I slot print_timing: id 36 | task 28 | prompt eval time =     232.13 ms /  1024 tokens (    0.23 ms per token,  4411.36 tokens per second)
0.15.077.013 I slot print_timing: id 36 | task 28 |        eval time =   10801.94 ms /   256 tokens (   42.20 ms per token,    23.70 tokens per second)
0.15.077.014 I slot print_timing: id 36 | task 28 |       total time =   11034.07 ms /  1280 tokens
0.15.077.014 I slot print_timing: id 36 | task 28 |    graphs reused =        247
0.15.077.493 I slot print_timing: id 37 | task 27 | prompt eval time =     233.30 ms /  1024 tokens (    0.23 ms per token,  4389.25 tokens per second)
0.15.077.496 I slot print_timing: id 37 | task 27 |        eval time =   10800.95 ms /   256 tokens (   42.19 ms per token,    23.70 tokens per second)
0.15.077.497 I slot print_timing: id 37 | task 27 |       total time =   11034.25 ms /  1280 tokens
0.15.077.498 I slot print_timing: id 37 | task 27 |    graphs reused =        247
0.15.077.989 I slot print_timing: id 38 | task 26 | prompt eval time =     234.43 ms /  1024 tokens (    0.23 ms per token,  4368.00 tokens per second)
0.15.077.992 I slot print_timing: id 38 | task 26 |        eval time =   10799.98 ms /   256 tokens (   42.19 ms per token,    23.70 tokens per second)
0.15.077.992 I slot print_timing: id 38 | task 26 |       total time =   11034.41 ms /  1280 tokens
0.15.077.993 I slot print_timing: id 38 | task 26 |    graphs reused =        247
0.15.079.087 I slot print_timing: id 41 | task 23 | n_decoded =    255, tg =  24.13 t/s, tg_3s =  26.14 t/s
0.15.079.391 I slot print_timing: id 42 | task 22 | n_decoded =    255, tg =  24.14 t/s, tg_3s =  26.14 t/s
0.15.079.709 I slot print_timing: id 43 | task 21 | n_decoded =    255, tg =  24.14 t/s, tg_3s =  26.14 t/s
0.15.080.020 I slot print_timing: id 44 | task 20 | n_decoded =    255, tg =  24.14 t/s, tg_3s =  26.14 t/s
0.15.080.326 I slot print_timing: id 45 | task 18 | n_decoded =    255, tg =  24.15 t/s, tg_3s =  26.14 t/s
0.15.080.650 I slot print_timing: id 46 | task 19 | n_decoded =    255, tg =  24.15 t/s, tg_3s =  26.14 t/s
0.15.095.501 I slot print_timing: id 39 | task 25 | prompt eval time =     466.34 ms /  1024 tokens (    0.46 ms per token,  2195.82 tokens per second)
0.15.095.507 I slot print_timing: id 39 | task 25 |        eval time =   10585.27 ms /   256 tokens (   41.35 ms per token,    24.18 tokens per second)
0.15.095.508 I slot print_timing: id 39 | task 25 |       total time =   11051.61 ms /  1280 tokens
0.15.095.509 I slot print_timing: id 39 | task 25 |    graphs reused =        247
0.15.095.986 I slot print_timing: id 40 | task 24 | prompt eval time =     233.38 ms /  1024 tokens (    0.23 ms per token,  4387.68 tokens per second)
0.15.095.989 I slot print_timing: id 40 | task 24 |        eval time =   10584.26 ms /   256 tokens (   41.34 ms per token,    24.19 tokens per second)
0.15.095.990 I slot print_timing: id 40 | task 24 |       total time =   10817.64 ms /  1280 tokens
0.15.095.990 I slot print_timing: id 40 | task 24 |    graphs reused =        247
0.15.096.452 I slot print_timing: id 41 | task 23 | prompt eval time =     234.59 ms /  1024 tokens (    0.23 ms per token,  4365.12 tokens per second)
0.15.096.455 I slot print_timing: id 41 | task 23 |        eval time =   10583.18 ms /   256 tokens (   41.34 ms per token,    24.19 tokens per second)
0.15.096.455 I slot print_timing: id 41 | task 23 |       total time =   10817.77 ms /  1280 tokens
0.15.096.456 I slot print_timing: id 41 | task 23 |    graphs reused =        247
0.15.096.907 I slot print_timing: id 42 | task 22 | prompt eval time =     235.79 ms /  1024 tokens (    0.23 ms per token,  4342.90 tokens per second)
0.15.096.910 I slot print_timing: id 42 | task 22 |        eval time =   10582.14 ms /   256 tokens (   41.34 ms per token,    24.19 tokens per second)
0.15.096.911 I slot print_timing: id 42 | task 22 |       total time =   10817.93 ms /  1280 tokens
0.15.096.911 I slot print_timing: id 42 | task 22 |    graphs reused =        247
0.15.097.367 I slot print_timing: id 43 | task 21 | prompt eval time =     237.01 ms /  1024 tokens (    0.23 ms per token,  4320.44 tokens per second)
0.15.097.370 I slot print_timing: id 43 | task 21 |        eval time =   10581.07 ms /   256 tokens (   41.33 ms per token,    24.19 tokens per second)
0.15.097.371 I slot print_timing: id 43 | task 21 |       total time =   10818.08 ms /  1280 tokens
0.15.097.371 I slot print_timing: id 43 | task 21 |    graphs reused =        247
0.15.097.835 I slot print_timing: id 44 | task 20 | prompt eval time =     238.05 ms /  1024 tokens (    0.23 ms per token,  4301.62 tokens per second)
0.15.097.838 I slot print_timing: id 44 | task 20 |        eval time =   10580.04 ms /   256 tokens (   41.33 ms per token,    24.20 tokens per second)
0.15.097.839 I slot print_timing: id 44 | task 20 |       total time =   10818.09 ms /  1280 tokens
0.15.097.839 I slot print_timing: id 44 | task 20 |    graphs reused =        247
0.15.098.302 I slot print_timing: id 45 | task 18 | prompt eval time =     239.33 ms /  1024 tokens (    0.23 ms per token,  4278.59 tokens per second)
0.15.098.306 I slot print_timing: id 45 | task 18 |        eval time =   10578.91 ms /   256 tokens (   41.32 ms per token,    24.20 tokens per second)
0.15.098.307 I slot print_timing: id 45 | task 18 |       total time =   10818.24 ms /  1280 tokens
0.15.098.307 I slot print_timing: id 45 | task 18 |    graphs reused =        247
0.15.098.772 I slot print_timing: id 46 | task 19 | prompt eval time =     240.47 ms /  1024 tokens (    0.23 ms per token,  4258.35 tokens per second)
0.15.098.775 I slot print_timing: id 46 | task 19 |        eval time =   10577.92 ms /   256 tokens (   41.32 ms per token,    24.20 tokens per second)
0.15.098.775 I slot print_timing: id 46 | task 19 |       total time =   10818.39 ms /  1280 tokens
0.15.098.776 I slot print_timing: id 46 | task 19 |    graphs reused =        247
0.15.112.826 I slot print_timing: id 47 | task 17 | prompt eval time =     471.44 ms /  1024 tokens (    0.46 ms per token,  2172.08 tokens per second)
0.15.112.831 I slot print_timing: id 47 | task 17 |        eval time =   10360.67 ms /   256 tokens (   40.47 ms per token,    24.71 tokens per second)
0.15.112.832 I slot print_timing: id 47 | task 17 |       total time =   10832.11 ms /  1280 tokens
0.15.112.833 I slot print_timing: id 47 | task 17 |    graphs reused =        247
0.15.113.284 I slot print_timing: id 48 | task 16 | prompt eval time =     232.41 ms /  1024 tokens (    0.23 ms per token,  4405.93 tokens per second)
0.15.113.287 I slot print_timing: id 48 | task 16 |        eval time =   10359.66 ms /   256 tokens (   40.47 ms per token,    24.71 tokens per second)
0.15.113.288 I slot print_timing: id 48 | task 16 |       total time =   10592.08 ms /  1280 tokens
0.15.113.289 I slot print_timing: id 48 | task 16 |    graphs reused =        247
0.15.113.739 I slot print_timing: id 49 | task 15 | prompt eval time =     233.70 ms /  1024 tokens (    0.23 ms per token,  4381.69 tokens per second)
0.15.113.742 I slot print_timing: id 49 | task 15 |        eval time =   10358.52 ms /   256 tokens (   40.46 ms per token,    24.71 tokens per second)
0.15.113.743 I slot print_timing: id 49 | task 15 |       total time =   10592.23 ms /  1280 tokens
0.15.113.744 I slot print_timing: id 49 | task 15 |    graphs reused =        247
0.15.114.177 I slot print_timing: id 50 | task 14 | prompt eval time =     234.80 ms /  1024 tokens (    0.23 ms per token,  4361.12 tokens per second)
0.15.114.180 I slot print_timing: id 50 | task 14 |        eval time =   10357.52 ms /   256 tokens (   40.46 ms per token,    24.72 tokens per second)
0.15.114.181 I slot print_timing: id 50 | task 14 |       total time =   10592.32 ms /  1280 tokens
0.15.114.182 I slot print_timing: id 50 | task 14 |    graphs reused =        247
0.15.114.616 I slot print_timing: id 51 | task 13 | prompt eval time =     235.94 ms /  1024 tokens (    0.23 ms per token,  4340.03 tokens per second)
0.15.114.619 I slot print_timing: id 51 | task 13 |        eval time =   10356.49 ms /   256 tokens (   40.46 ms per token,    24.72 tokens per second)
0.15.114.620 I slot print_timing: id 51 | task 13 |       total time =   10592.44 ms /  1280 tokens
0.15.114.621 I slot print_timing: id 51 | task 13 |    graphs reused =        247
0.15.115.033 I slot print_timing: id 52 | task 12 | prompt eval time =     237.09 ms /  1024 tokens (    0.23 ms per token,  4319.13 tokens per second)
0.15.115.036 I slot print_timing: id 52 | task 12 |        eval time =   10355.45 ms /   256 tokens (   40.45 ms per token,    24.72 tokens per second)
0.15.115.037 I slot print_timing: id 52 | task 12 |       total time =   10592.54 ms /  1280 tokens
